Source.Name,Campaign Name,Link Clicks,Website Purchases,Website Purchases Conversion Value,Website Purchase ROAS (Return on Ad Spend),Adds to Cart,Landing Page Views,Price,BuyNow,Subscriber,Reporting Starts,Reporting Ends
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,26.02.2019 LIVE Photo Subscribers Copy Copy,70,,,,3,52,0,0.042857143,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,08.03.2019 Canvas Backers,13,,,,,8,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,26.02.2019 N Bluesphere photos kck/Igg - charger 7,25,,,,,17,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,26.02.2019 N IE Audience Copy,42,,,,,29,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,06.03.2019 Falling to Backers,,,,,,,0,#DIV/0!,#DIV/0!,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,12.03.2019 Video ATC/Visited Canvas,16,,,,,10,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,26.02.2019 N Bluesphere kck/Igg - F-Interest Live 7,25,,,,,19,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,21.02.2019 N Bluesphere Tiktok - KS,46,,,,,37,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,01.03.2019 N Bluesphere - Retargeting Link Clicks,63,,,,5,39,0,0.079365079,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,26.02.2019 N Bluesphere photos Backers 7,19,,,,,14,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,04.03.2019 N Bluesphere - Backers,85,,,,,66,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,15.02.2019_US/UK/CA_video,124,,,,,116,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,01.03.2019 Canvas,56,,,,,21,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,06.03.2019 Falling promo visitors,,,,,,,0,#DIV/0!,#DIV/0!,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,08.03.2019 Canvas Photo Igg-Smartphones/Charger,1947,1,109,0.42394306,24,478,109,0.012326656,0.00209205,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,04.03.2019 N Bluesphere Retargeting,123,,,,3,97,0,0.024390244,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,18.02.2019 N Bluesphere Lookalikes - Late Night Shows,845,,,,,770,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,26.02.2019 LIVE Photo Subscribers 7,21,,,,,18,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,09.03.2019_US cold_interests mix,169,,,,3,148,0,0.017751479,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,27.02.2019_video,74,,,,2,60,0,0.027027027,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,27.02.2019_Pyotr custom ALL,18,,,,,15,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,"26.2.19 List 4,9,132 LKLs",3,,,,1,2,0,0.333333333,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,28.02.2019 Mike Photo Watched/Visited IGG,119,,,,8,98,0,0.067226891,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,03.03.2019 N Bluesphere - Backers 34-54,75,,,,,57,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,01.03.2019_Cold5_photos_LeisComf _V,54,,,,,39,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,08.03.2019 Falling2 to ATC/Payments,6,,,,1,5,0,0.166666667,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,13.03.2019 Video ATC/Visited Canvas Copy,4,,,,,4,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,03.03.2019 Tiktok Story ads,1,,,,,1,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,21.02.2019 Messenger Ads,23,,,,,,0,0,#DIV/0!,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,26.02.2019 N Bluesphere photos Backers,52,,,,,39,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,26.02.2019 N IE Audience,7,,,,,6,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,14.02.2019 N Bluesphere kck/Igg - charger,90,,,,,84,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,08.03.2019 Canvas Photo Lookalikes,2825,,,,20,704,0,0.007079646,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,03.03.2019 Tiktok Story ads Photo,5,,,,,4,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,04.03.2019 N BS Subs/Watched video,232,,,,16,183,0,0.068965517,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,20/2/2019/Bluesphere/Lookalikes,497,,,,,473,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,10.03.2019 Photo ATC/Visited Canvas,347,2,273,0.65417425,24,270,136.5,0.069164265,0.007407407,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,"26.2.19 List 4,9,132 LKLs â€“ Copy",,,,,,,0,#DIV/0!,#DIV/0!,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,16.02.2019 N Bluesphere kck/Igg - iPhone X,1461,,,,1,1376,0,0.000684463,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,27.02.2019_ Pyotr NEW custom_interest,41,,,,1,30,0,0.024390244,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,01/11/2019 - Lightr US/TH/.._e commerce_video,9,,,,,6,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,27.02.2019_Cold tv shows_7apps,84,,,,2,64,0,0.023809524,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,04.03.2019 N Bluesphere kck/Igg,12,,,,,7,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,"Post: ""Bluesphereâ„¢, the convenient way to charge your...""",10,,,,,,0,0,#DIV/0!,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,25.02.2019 1 Day Left Post,23,,,,3,,0,0.130434783,#DIV/0!,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,27.02.2019 N battery charger - igg/ks,47,,,,1,36,0,0.021276596,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,26.02.2019 LIVE Photo Subscribers Copy,,1,199,2487.5,6,,199,#DIV/0!,#DIV/0!,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,08.03.2019 Canvas Photo Backers,1851,6,1330,2.48905191,28,466,221.6666667,0.015126958,0.012875536,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,22.02.2019 Messenger Ads - 2,5,,,,,,0,0,#DIV/0!,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,30.03.2019 Photo D Kck V,71,1,243,5.09327185,2,62,243,0.028169014,0.016129032,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,28.02.2019 N Bluesphere - Pyotr Lookalikes VV,184,,,,1,115,0,0.005434783,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,27.02.2019_ Pyotr NEW custom,60,,,,1,45,0,0.016666667,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,22.02.2019 Viral Messenger Post,,,,,,,0,#DIV/0!,#DIV/0!,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,18.02.2019 N BS Subscribers Lookalikes,991,,,,,922,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,26.02.2019 N IE Audience Copy Copy,17,,,,,11,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,18.2.19 Cold Others,2006,,,,1,1799,0,0.000498504,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,26.02.2019 N Bluesphere kck/Igg - F-Interest Live,3,,,,,3,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,27.02.2019_7apps audience,89,,,,1,54,0,0.011235955,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,26.02.2019 N Live BS Subscribers Lookalikes video Copy,58,,,,,54,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,08.03.2019 Falling2 to Smartphone - Ks/Igg,121,,,,1,83,0,0.008264463,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,18.2.19 Cold EU,1811,,,,8,1713,0,0.004417449,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,10.01.19_Lightr _ Asia non Valentine,30,,,,,26,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,15.02.2019_blog/gadget ad sets,31,,,,,28,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,08.03.2019 Falling2/video to backers,41,,,,2,30,0,0.048780488,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,26.02.2019 N kck/Igg - Sub Lookalikes 7,75,,,,1,56,0,0.013333333,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,26.02.2019 N Bluesphere US Can,18,,,,,16,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,"Post: ""Heheey! ðŸ˜We are just about to start our Indiegogo...""",,,,,,,0,#DIV/0!,#DIV/0!,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,13.03.2019 Canvas Photo 150+,48,,,,3,11,0,0.0625,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,15.02.2019 N Bluesphere Lookalikes Bat Charger,1267,1,109,0.20056674,4,1188,109,0.003157064,0.000841751,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,15.02.2019 N Bluesphere kck/Igg - charger conv,2207,,,,6,2051,0,0.002718623,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,21.02.2019 N BS Subscribers Lookalikes Phone,918,,,,,843,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,27.02.2019 LIVE Photo Subscribers 7 Conv,362,2,276,0.94517311,26,256,138,0.071823204,0.0078125,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,01/11/2019 - Lightr - smartphones,29,,,,,20,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,27.02.2019 N Bluesphere iPhone x - battery,54,,,,1,51,0,0.018518519,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,25/2/2019/Bluesphere/Interests,31,,,,,27,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,04.03.2019 N BS Thank-You Lookalikes test custom,277,,,,8,250,0,0.028880866,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,26.02.2019 N Bluesphere photos kck/Igg - charger Copy,81,,,,,68,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,18.02.2019 N Bluesphere kck/Igg - M-Interest Testing,1088,,,,5,999,0,0.004595588,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,18.02.2019 N Bluesphere Tiktok,219,,,,,198,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,08.03.2019 Canvas Photo Subscribers Visitors,1105,,,,20,356,0,0.018099548,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,30.03.2019 Photo D Kck Video,48,,,,,42,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,26.02.2019 N Bluesphere kck/Igg - iPhone X Video 7,11,,,,,8,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,26.02.2019 N Bluesphere US 7,39,,,,,34,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,05.03.2019 N BS Pyotr Lookalikes,129,,,,3,102,0,0.023255814,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,26.02.2019 N Live BS Subscribers Lookalikes video 7,29,,,,2,20,0,0.068965517,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,12.03.2019 Canvas Photo Engaged Shoppers,1172,,,,22,298,0,0.018771331,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,01.03.2019_Cold5_lux_vid _V,56,,,,3,46,0,0.053571429,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,27.02.2019 LIVE Subscribers conversions,300,,,,16,246,0,0.053333333,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,28.02.2019 N BS Subscribers Lookalikes Neth/Jap/Isr/Sin/Ger,331,,,,7,257,0,0.021148036,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,28.03.2019_cold ad sets,274,1,138,1.56126259,5,250,138,0.018248175,0.004,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,27/2/2019/BluesphereCold,68,,,,3,56,0,0.044117647,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,15.02.2019 N Bluesphere Lookalikes Fashion-1-6,335,,,,1,315,0,0.002985075,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,12.03.2019 Canvas Photo Igg-Ks-EGS,1271,,,,12,308,0,0.009441385,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,03.03.2019 N Bluesphere - Switzerland,88,,,,,57,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,10.01.19_Lightr - video,17,,,,,14,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,27.02.2019 N Bluesphere - Backers,137,,,,5,111,0,0.03649635,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,28.02.2019 N BS Subscribers Lookalikes US/CAN,271,,,,5,224,0,0.018450185,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,26.02.2019 LIVE Visitors,148,1,138,1.59022816,5,118,138,0.033783784,0.008474576,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,27/2/2019/Videoview,73,,,,,55,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,26.02.2019 N Bluesphere kck/Igg - F-Interest Live Copy,28,,,,,25,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,28/3/2019/bluesphere/alllookalikes,2,,,,,2,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,17.2.19 Cold US,39,,,,,37,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,28.03.2019_$100/200+ custom,1,,,,,1,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,08.03.2019 Canvas Photo atc,28,,,,3,23,0,0.107142857,0,01/01/2019,31/03/2019
+ TCF 7-Jan-1-2019-Mar-31-2019.csv,08.03.2019 Falling2 to Lookalikes Lists,28,,,,,22,0,0,0,01/01/2019,31/03/2019
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,20.11.2018 New,17,,,,,,0,0,#DIV/0!,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,26.12.18_Lightr_US/IT/IS/TH_bonus,70,,,,,52,0,0,0,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,18.11.2018 AMerican UNi-Career-Job,944,,,,,,0,0,#DIV/0!,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,26.12.18_Lightr_website visitors,273,2,166,1.80160625,13,161,83,0.047619048,0.01242236,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,11.12.2018 Bristly 3 Video,364,19,875,3.30064127,69,305,46.05263158,0.18956044,0.062295082,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,26.12.18_Lightr_Asia_text bonus,1524,,,,3,623,0,0.001968504,0,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,09.11.2018 Career-Dig Mar Copy,2231,,,,,,0,0,#DIV/0!,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,09.11.2018 Career-Dig Mar,,,,,,,0,#DIV/0!,#DIV/0!,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,13.11.18 List 1 All,,,,,,,0,#DIV/0!,#DIV/0!,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,17.11.2018 Career Graduates,474,,,,,,0,0,#DIV/0!,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,12.11.18 List 1 US,35,,,,,36,0,0,0,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,13.12.18_Lightr_Thailand,19,,,,,11,0,0,0,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,11.12.2018_Lightr_US/CA/UK/SG/AU_e commerce,25,,,,,22,0,0,0,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,23.12.18_Lightr_US,60,,,,2,48,0,0.033333333,0,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,23.12.18_Lightr_IT/IS/GR/CR,122,1,49,2.18068536,2,60,49,0.016393443,0.016666667,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,13.12.2018 Bristly 3 Video 3,59,3,129,2.13470131,7,44,43,0.118644068,0.068181818,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,13.12.18_Lightr_All backers US/CA,1,,,,,1,0,0,0,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,13.12.18_Lightr List 14 custom_IG story,19,,,,,11,0,0,0,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,"13.12.18_Lightr_51,69,87 charger lkls_bluetooth",33,,,,,27,0,0,0,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,20.11.2018 Ending Soon Copy,433,,,,,,0,0,#DIV/0!,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,11.12.2018_Lightr website visitors custom,210,11,1561,12.68177756,18,122,141.9090909,0.085714286,0.090163934,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,26.12.18_Lightr_Europe_bonus,439,,,,2,239,0,0.004555809,0,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,28.12.18_Lightr_hyphen,1,,,,,1,0,0,0,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,08.11.2018 Internship New Banners,365,,,,,,0,0,#DIV/0!,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,17.11.2018 Career New,475,,,,,,0,0,#DIV/0!,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,26.12.18_Lightr_List 1/Hyphen_limited/bonus,127,,,,,92,0,0,0,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,12.12.2018_Lightr_US/SG/TH/UK,53,1,59,1.90753314,3,39,59,0.056603774,0.025641026,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,12.11.18 List 1 Others,32,,,,,26,0,0,0,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,06.12.2018 Bristly Cold Engaged Shoppers,1123,,,,,,0,0,#DIV/0!,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,28.12.18_Lightr_eu/asia mix_video,653,,,,2,341,0,0.003062787,0,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,13.12.18_Lightr_earbuds custom 2,2,,,,,1,0,0,0,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,11.12.2018 Bristly 1,58,1,29,0.32628263,10,46,29,0.172413793,0.02173913,01/09/2018,31/12/2018
+ TCF 7-Sep-1-2018-Dec-31-2018.csv,11.12.2018 Bristly Video,66,1,29,0.32857467,11,50,29,0.166666667,0.02,01/09/2018,31/12/2018
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,30.03.2019 Backers - Kck D-D19,9,,,,,,0,0,#DIV/0!,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,23.03.2019 Small Adset Backers 9,2,,,,,,0,0,#DIV/0!,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,30.04.2019_US/CA_3 days left,,,,,,,0,#DIV/0!,#DIV/0!,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,28.03.2019 Backers - Dogs27,12,,,,,,0,0,#DIV/0!,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,01-07-2019-narrow,1146,,,,50,1061,0,0.043630017,0,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,27.06.2019 Fuell Engaged 12h left,289,,,,7,274,0,0.024221453,0,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,01.05.2019_US/CA_48 hours left,26,,,,,,0,0,#DIV/0!,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,04/07/19 Cold_Electric.Motor,426,,,,34,384,0,0.079812207,0,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,23.03.2019 Small Adset Backers 10,2,,,,,,0,0,#DIV/0!,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,29.6.19 Cold SP HK,757,,,,16,638,0,0.021136063,0,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,21.6.19 Top Asia Cold,800,,,,6,665,0,0.0075,0,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,24.03.2019 D-KS Pyotr 13,48,,,,,,0,0,#DIV/0!,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,28.03.2019 Backers - Dogs26,3,,,,,,0,0,#DIV/0!,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,22/06/19 Cold,2448,7,13520,16.61729821,98,2232,1931.428571,0.04003268,0.003136201,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,10.07.2019 Fuell - Price Go Up ATC,1959,2,7029,2.23897712,138,1696,3514.5,0.070444104,0.001179245,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,22-06-2019-cold-int-test,1011,,,,25,939,0,0.024727992,0,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,19/07/19 Cnet.Article,358,,,,2,19,0,0.005586592,0,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,25.03.2019 18-34 Lookalikes,141,,,,,,0,0,#DIV/0!,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,01.04.2019 Hyperscrub Bristly-Varram,163,,,,,,0,0,#DIV/0!,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,25.06.2019_best,444,,,,8,408,0,0.018018018,0,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,01.05.2019 Hyperscrub Subscribers/Engaged,165,1,39,0.2764977,3,,39,0.018181818,#DIV/0!,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,28.03.2019 Backers - Dogs1,1,,,,,,0,0,#DIV/0!,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,29/06/19 Smart City,800,,,,20,738,0,0.025,0,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,01.04.2019 Hyperscrub Lookalikes,32,,,,,,0,0,#DIV/0!,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,02.04.2019 Kck-Lookalikes 51-55,207,,,,,,0,0,#DIV/0!,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,17/06/19 AM_S-Perk,12,,,,,12,0,0,0,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,30.03.2019 Backers - Kck D-D10,6,,,,,,0,0,#DIV/0!,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,30.03.2019 Backers - Kck D-D3,6,,,,,,0,0,#DIV/0!,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,24.03.2019 Small Adset Bristly 8,6,,,,,,0,0,#DIV/0!,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,30.03.2019 Backers - Kck D-D13,11,,,,,,0,0,#DIV/0!,01/03/2019,25/07/2019
+ TCF 8-Mar-1-2019-Jul-25-2019.csv,25/6/2019/FuellFluid/$30 Many,36,,,,1,36,0,0.027777778,0,01/03/2019,25/07/2019
